ExternalId,BetlabEventKey,NameLng1,NameText1,NameLng2,NameText2,GroupCommentLng1,GroupCommentText1,GroupCommentLng2,GroupCommentText2
31225170,PT13:PR124:PR11205:1522433700,en,First League|:Banik Ostrava - Vysocina Jihlava,ru,Первая лига|:Баник Острава - Высочина Йиглава,,,,
31225136,PT10:PR41142:PR1801:1522492200,en,Super League|:Yeni Malatyaspor - Genclerbirligi,ru,Суперлига|:Йени Малатьяспор - Генчлербирлиги,,,,
31230179,PT3318:PR76544:PR79736:1522411200,en,Premier League|:Mathare United - Chemelil Sugar,ru,Премьер-Лига|:Матаре Юнайтед - Чемелил Шугар,,,,
31229485,PT3091:PR7630:PR105149:1522335600,en,Segunda B. Group 1|:Pontevedra - CF Talavera de la Reina,ru,Сегунда В. Группа 1|:Понтеведра - Талавера-де-ла-Рейна,,,,
31228507,PT2382:PR9654:PR7732:1522504800,en,Northern Premier League|:Stafford Rangers - Grantham Town,ru,Северная Премьер-Лига|:Стаффорд Рейнджерс - Грантем Таун,,,,
31229706,PT3148:PU11443212:1530194400,en,FIFA World Cup 2018. Winner|Football. FIFA World Cup 2018. Group H:To qualify to 1/8,ru,Чемпионат мира 2018. Победитель|Футбол. Группа H:Выйдет в 1/8 финала ,,,,
31230848,PT4042:PR59235:PR113942:1546287720,en,UFC|:Conor McGregor - Georges St-Pierre,ru,UFC|:Конор МакГрегор - Жорж Сен-Пьер,,,,
31227161,PT937:PR41:PR932:1522955100,en,UEFA Europa League|:Lazio(ITA) - RB Salzburg(AUT),ru,Лига Европы УЕФА|:Лацио(ITA) - РБ Зальцбург(AUT),,,,
31227233,PT974:PR5876:PR5888:1530021600,en,World Cup|:Denmark - France,ru,Чемпионат Мира|2018:Дания - Франция,,,,
31227113,PT905:PR137536:1526806800,en,|Thomas Cup  2018. Futures:Denmark,ru,|Thomas Cup  2018. Итоги турнира:Дания,,,,
31227665,PT2186:PR40205:PR33633:1522567800,en,Super League|:Shandong Luneng - Guizhou Hengfeng,ru,Супер-Лига|:Шаньдун Лунэн - Гуйчжоу Хэнфэн,,,,
31228263,PT2347:PR6699:PR10836:1522573200,en,Premier League|:FC Shakhter Karagandy - Zhetysu,ru,Премьер-Лига|:Шахтер Караганда - Жетысу,,,,
31226019,PT390:PR41153:PR17602:1522332000,en,|Le Gosier. Hard:Song Evan - Bemelmans Ruben,ru,|Ле-Гозье. Хард:Сонг Эван - Бемельманс Рубен,,,,
31228881,PT2583:PR10015:1527792300,en,Pro14|Futures:Cardiff Blues Premiership Select(WAL),ru,Про14|Итоги:Кардифф Блюз(WAL),,,,
31225207,PT16:PR860:PR937:1522677600,en,Super League|:Luzern - St Gallen,ru,Суперлига|:Люцерн - Санкт-Галлен,,,,
31227534,PT1140:PR22468:PR19747:1522321200,en,Second Division|:Hellerup IK - Bronshoj BK,ru,Второй дивизион|:ХИК Хеллеруп - Брёнсхёй,,,,
31225557,PT55:PR108355:PR100135:1524967200,en,|Boxing:Katie Taylor - Victoria Bustos,ru,|Бокс:Кэти Тэйлор - Виктория Бустос,,,,
31229411,PT2938:PR50087:PR85438:1522328400,en,Serie D|:SF Aversa Normanna - ASD Sarnese,ru,Серия D|:Аверса Норманна - Сарнезе,,,,
31227517,PT1124:PR135558:PR135550:1522278000,en,NBA. Stats. REB|:Philadelphia rebounds - New York rebounds,ru,NBA. Статистика. Подборы|:Филадельфия подборы - Нью-Йорк подборы,,,,
31225451,PT33:PR308:PR370:1524069000,en,Premier League|:CSKA Moscow - Amkar,ru,Премьер-Лига|:ЦСКА Москва - Амкар,,,,
31224902,PT2:PR541:PR1826:1523905200,en,Premier League|:West Ham - Stoke,ru,Премьер-Лига|:Вест Хэм - Сток,,,,
31227658,PT2186:PR41324:PR32706:1522409700,en,Super League|:Shanghai SIPG - Chongqing Lifan,ru,Супер-Лига|:Шанхай СИПГ - Чунцин Лифань,,,,
31227214,PT974:PR6014:PR5980:1529506800,en,World Cup|:Uruguay - Saudi Arabia,ru,Чемпионат Мира|2018:Уругвай - Саудовская Аравия,,,,
31229066,PT2771:PR138174:PR138176:1522328400,en,|ECS:Afro Beast - Kowloon Esports,ru,|Лига Легенд. ECS:Afro Beast - Kowloon Esports,,,,
31224859,PT1:PR9270:PR6:1523809800,en,Premier League|:Stal Kamianske - Karpaty,ru,Премьер-лига|:Сталь Каменское - Карпаты,,,,
31226267,PT473:PR30831:PR61877:1522350000,en,|Premier League:Smith Michael - Price Gerwyn,ru,|Premier League:Смит Майкл - Прайс Гервин,ru,матчи из 12 легов ,,
31227009,PT857:PR21060:PR33387:1522558800,en,J2 League|:Okayama Fagiano - Ehime,ru,J2-Лига|:Окаяма Фаджиано - Эхиме,,,,
31224948,PT5:PR579:PR566:1523107800,en,Bundesliga|:Borussia M'gladbach - Hertha,ru,Бундеслига|:Боруссия Мёнхенгладбах - Герта,,,,
31225892,PT202:PR305:PR6485:1524069000,en,Ukrainian Cup|:Shakhtar Donetsk - FC Mariupol,ru,Кубок|:Шахтер Донецк - Мариуполь,,,,
31231461,PT4682:PR142011:1522382400,en,Fishing. Ukrainian Fishing League|Specials. 2018. 1st stage:Varyagy,ru,Рыбалка. Украинская рыболовная лига|Разное. 2018. 1й этап:Варяги,,,,
31227227,PT974:PR5970:PR5866:1529863200,en,World Cup|:Poland - Colombia,ru,Чемпионат Мира|2018:Польша - Колумбия,,,,
31225180,PT14:PR1098:PR131:1522512900,en,Primera Division|:Velez Sarsfield - Estudiantes La Plata,ru,Примера дивизион|:Велес Сарсфилд - Эстудиантес Ла-Плата,,,,
31229357,PT2938:PR70527:PR91191:1522328400,en,Serie D|:Ciserano - U.S. Dro,ru,Серия D|:Чизерано - Дро Кальчо,,,,
31229275,PT2925:PR2948:1527066000,en,VTB United League. Futures|:Avtodor Saratov,ru,Единая лига ВТБ. Итоги|:Автодор,,,,
31228122,PT2336:PR564:PR13962:1522503000,en,Bundesliga. Stats|:match stat Bayer Leverkusen - match stat Augsburg,ru,Бундеслига. Статистика|:стат.матч Байер Леверкузен - стат.матч Аугсбург,,,,
31227565,PT1147:PR40912:PR116146:1522326600,en,Liga|:Stomil U-19 - UKS SMS Lodz U-19,ru,|:Стомиль U-19 - УКС СМС Лодзь U-19,,,,
31232684,PT52:PR452:PR453:1522341600,en,MLB|:Miami Marlins - Chicago Cubs,ru,MLB|:Майами Марлинс - Чикаго Кабс,,,,
31228940,PT2627:PR7524:1524294000,en,Fed Cup|2018. Futures:Germany,ru,Кубок Федераций|Федерации 2018. Итоги турнира:Германия,,,,
31228941,PT2632:PR32451:1535827500,en,Super League|XXIII. Futures:Wigan Warriors,ru,Суперлига|Регби-лига. XXIII. Итоги:Уиган Уорриорз,,,,
31229099,PT2782:PR76192:PR18771:1522497600,en,Regionalliga|:FC Wacker Innsbruck II - SV Grodig,ru,Региональная лига|:Ваккер Инсбрук-2 - Грёдиг,,,,
31238383,PT2298:PR13025:PR13004:1522285200,en,LMB|:Pericos de Puebla - Guerreros de Oaxaca,ru,LMB|:Перикос Пуэбла - Геррерос Оахака,,,,
31230642,PT3639:PR19376:PR34416:1522674000,en,Lega-Pro. Group B|:Reggiana - FC Sudtirol,ru,Лига-Про. Группа B|:Реджиана - Зюдтироль,,,,
31238405,PT2335:PR43567:PR62070:1522285200,en,|Tsukuba:Fukuda Sora - Tanuma Ryota,ru,|Цукуба:Фукуда Сора - Танума Рёта,,,,
31227610,PT1161:PR21969:PR35069:1522346400,en,NB II|:Nyiregyhaza Spartacus - MTK Budapest,ru,Лига NB II|:Ньиредьхаза - МТК Будапешт,,,,
31227016,PT864:PR18881:PR18883:1522278000,en,Primera A|:La Equidad - Junior Barranquilla,ru,Примера А|:Ла-Экидад - Хуниор Барранкилья,,,,
31229123,PT2792:PR61662:1522296000,en,|DAC. Results:Mineski,ru,|DAC. Итоги:Mineski,,,,
31228845,PT2580:PR18155:1527792300,en,England. RFU Championship. Futures|Rugby union. RFU Championship:Exeter Chiefs,ru,Англия. Премьер-лига. Итоги|:Эксетер Чифс,,,,
31226173,PT425:PR8089:1524301200,en,Snooker|World Championship 2018. Futures:Stuart Bingham,ru,Снукер|World Championship 2018. Итоги турнира:Стюарт Бингхэм,,,,
31227510,PT1123:PR133640:PR133618:1522278000,en,NBA. Stats. 3-PA|:Charlotte 3 point field goals - Cleveland 3 point field goals,ru,NBA. Статистика. 3-х очковые|:Шарлотт 3-х очк. попадания - Кливленд 3-х очк. попадания,,,,
31229475,PT3055:PR68884:PR72202:1522285200,en,Primera Division|:Diriangen FC - Managua FC,ru,Примера Дивизион|:Дирианхен - Манагуа,,,,
31226261,PT470:PR33026:PR47660:1522342800,en,Bundesliga|:Frisch Auf Goeppingen - TSG Ludwigshafen-Friesenheim,ru,Бундеслига|:Гёппинген - Людвигсхафен/Фризенхайм,,,,
31231005,PT4135:PR924:PR72825:1522540800,en,MLS. Stats|:match stat San Jose Earthquakes - match stat NY City FC,ru,MLS. Статистика|:стат.матч Сан-Хосе Эрсквейкс - стат.матч Нью-Йорк Сити,,,,
31229129,PT2792:PR98869:1522295940,en,|DAC. Region of Winner:China,ru,|DAC. Регион. Победитель:China,,,,
31226753,PT700:PR137550:1523012400,en,Formula 1. Futures|Motor Sports. Drivers Championship 2018:Sergey Sirotkin,ru,Формула 1. Итоги|Авто-мотоспорт. Победитель сезона 2018:Сергей Сироткин,,,,
31227242,PT974:PR5881:PR5839:1530208800,en,World Cup|:England - Belgium,ru,Чемпионат Мира|2018:Англия - Бельгия,,,,
31227997,PT2306:PR155:PR16633:1522323900,en,First Division|:Viborg FF - Skive,ru,Первый дивизион|:Виборг - Скиве,,,,
31239258,PT3902:PR41844:1522263600,en,|Miami. Futures:Zverev Alexander,ru,|Майами. Итоги турнира:Зверев Александр,,,,
31244483,PT1104:PR46993:PR46987:1522346400,en,2 Bundesliga|:SC Riessersee - ESV Kaufbeuren,ru,Бундеслига 2|:Риссерзе - Кауфбойрен,,,,
31225825,PT78:PR928:PR73316:1522542600,en,MLS|:Sporting Kansas City - DC United Washington,ru,MLS|:Канзас Сити - ДС Юнайтед,,,,
31231195,PT4337:PU12732209:1538341200,en,YouTube|Entertaint:You Tube channel "Sobolev" will get 5mln subscribers by 00:00 01.10.2018 ,ru,YouTube|:YouTube канал "Sobolev" наберет 5 миллионов подписчиков до 00:00 01.10.2018 ,,,,
31230015,PT3178:PR100092:1526841900,en,First Division A. Futures|Football. A 2017/2018:Charleroi,ru,Первый дивизион А. Итоги|Футбол. А 2017/2018:Шарлеруа,,,,
31225061,PT7:PR9584:PR52:1523646000,en,Primera Division|:Girona - Betis,ru,Примера|:Жирона - Бетис,,,,
31226333,PT492:PR5446:1526151600,en,Eurovision|Entertaint. 2018. Lisbon. Final:Ireland Republic,ru,Евровидение|2018. Лиссабон. Финал:Ирландия,,,,
31231441,PT4682:PR142000:PR142001:1522382400,en,Fishing. Ukrainian Fishing League|Specials. 2018. 1st stage. Which team will score more points:Tuna-Lowrance - Favorite,ru,Рыбалка. Украинская рыболовная лига|Разное. 2018. 1-й этап. Кто наберёт больше баллов:Tuna-Lowrance - Favorite,ru,| остальные пары по запросу,,
31227819,PT2229:PR91186:PR93015:1522530000,en,Primera B|:Orsomarso SC - Atletico Cali FC,ru,Примера В|:Орсомарсо - Атлетико Кали ФК,,,,
31225867,PT171:PR3707:PR2039:1522504800,en,Championship|:Dumbarton FC - Livingston,ru,Чемпионшип|:Дамбартон - Ливингстон,,,,
31225646,PT63:PR5836:PR5978:1527696000,en,Friendlies|:Austria - Russia,ru,Товарищеские матчи|:Австрия - Россия,,,,
31226266,PT473:PR17212:PR9786:1522347300,en,|Premier League:Suljovic Mensur - Anderson Gary,ru,|Premier League:Сульович Менсур - Андерсон Гэри,ru,матчи из 12 легов ,,
31230098,PT3196:PR690:1530385200,en,Pro A 2017/18. Futures|:EB Pau-Orthez,ru,Про A 2017/18. Итоги|:По-Ортез,,,,
31226390,PT519:PR125375:PR174:1522288800,en,NHL. Statistics|Match Stats. SOG:SOG Vegas Golden Knights - SOG Arizona Coyotes,ru,NHL. Статистика|матча. Броски в створ ворот:бр.в створ Вегас Голден Найтс - бр.в створ Аризона Койотс,,,,
31231241,PT4370:PR107102:1522796400,en,NBA. Regular season MVP|:DeMarcus Cousins,ru,NBA. MVP Регулярного сезона|:ДеМаркус Казинс,,,,
31229594,PT3131:PR98062:1526234400,en,Primera Division. Futures|Football. Division 2017/18:CD Alaves,ru,Примера Дивизион. Итоги|Футбол. 2017/18:Алавес,,,,
31225233,PT18:PR404:PR6981:1522677600,en,Superliga|:FC Copenhagen - FC Nordsjaelland,ru,Суперлига|:ФК Копенгаген - Норшелланн,,,,
31225799,PT72:PR14201:PR42:1522348200,en,Serie B|:Frosinone - Venezia,ru,Серия В|:Фрозиноне - Венеция,,,,
31231494,PT4702:PR82692:1524042000,en,Cup. Futures|Football. 2017/2018:PAOK,ru,Кубок. Итоги|Футбол. Кубок 2017/2018:ПАОК,,,,
31230846,PT4042:PR113942:PR108586:1546287720,en,UFC|:Georges St-Pierre - Robert Whittaker,ru,UFC|:Жорж Сен-Пьер - Роберт Уиттакер,,,,
31229373,PT2938:PR53438:PR14191:1522328400,en,Serie D|:Forli FC - ASD Sangiovannese,ru,Серия D|:Форли - Санджованнезе,,,,
31231252,PT4371:PR129270:1529445600,en,NBA. Rookie of the Year|:De'Aaron Fox,ru,NBA. Новичок года|:Де’Аарон Фокс,,,,
31229131,PT2792:PR61585:1522295940,en,|DAC. Region of Winner:CIS,ru,|DAC. Регион. Победитель:CIS,,,,
31226174,PT425:PR8103:1524301200,en,Snooker|World Championship 2018. Futures:Allister Carter,ru,Снукер|World Championship 2018. Итоги турнира:Алистер Картер,,,,
31225939,PT375:PR941:PR940:1522497600,en,Superettan|:Halmstads BK - Helsingborgs,ru,Superettan|:Хальмстад - Хельсингборг,,,,
31229720,PT3148:PU12133153:1529949600,en,FIFA World Cup 2018. Winner|Football. FIFA World Cup 2018. Group B:3rd place,ru,Чемпионат мира 2018. Победитель|Футбол. Группа B:3 место ,,,,
31239889,PT2792:PR58790:PR128685:1522305000,en,|DAC:Evil Geniuses - VGJ.Thunder,ru,|DAC:Evil Geniuses - VGJ.Thunder,,,,
31239898,PT2792:PR58795:PR61662:1522318500,en,|DAC:Invictus Gaming - Mineski,ru,|DAC:Invictus Gaming - Mineski,,,,
31229650,PT3148:PR71419:1531677600,en,FIFA World Cup 2018. Winner|Football. Outrights:Brazil,ru,Чемпионат мира 2018. Победитель|Футбол. Итоги:Бразилия,,,,
31225707,PT66:PR972:PR1320:1522694700,en,Ligue 2|:Lens - Chateauroux,ru,Лига 2|:Ланс - Шатору,,,,
31226905,PT814:PR41324:PR10302:1522843200,en,AFC Champions League|:Shanghai SIPG(CHN) - Kawasaki Frontale(JPN),ru,Лига Чемпионов Азии|:Шанхай СИПГ(CHN) - Кавасаки Фронтале(JPN),,,,
31226114,PT402:PR7645:PR7647:1522677600,en,League 2|:Stevenage - Barnet,ru,Лига 2|:Стивинэйдж - Барнет,,,,
31225532,PT43:PR668:PR66565:1522510200,en,A1 League|:Panionios - GS Lavrio,ru,Лига A1|:Паниониос - Лаврио,,,,
31229362,PT2938:PR100531:PR128761:1522328400,en,Serie D|:ASD Campodarsego - Arzignanochiampo,ru,Серия D|:Камподарсего - Арциньянокьямпо,,,,
31242429,PT1102:PR31785:PR65558:1522262400,en,|Santa Margherita Di Pula:Grymalska Anastasia - Pieri Jessica,ru,|Санта-Маргерита-ди-Пула:Гримальская Анастасия - Пиери Джессика,,,,
31225045,PT7:PR1417:PR52:1522695600,en,Primera Division|:Getafe - Betis,ru,Примера|:Хетафе - Бетис,,,,
31228475,PT2380:PR103568:PR17888:1522488600,en,Premier League|:Dreams SC - Kitchee SC,ru,Премьер-лига|:Дримз СК - Китчи,,,,
31228613,PT2411:PR43177-PR34800:PR41115-PR78791:1522326600,en,Doubles|Sharm El Sheikh:Kobelt Peter/Miedler Lucas - Cias Pawel/Hajek Petr,ru,Пары|Шарм-эш-Шейх:Кобелт Питер/Мидлер Лукас - Чиас Павел/Гайек Петр,,,,
31230756,PT3928:PR71009:1594580400,en,Euro 2020. Futures|Football. National teams. UEFA 2020. Winner:Romania,ru,Чемпионат Европы 2020. Итоги|Футбол. Сборные. Победитель:Румыния,,,,
31229499,PT3094:PR65100:PR3723:1522404000,en,Segunda B. Group 4|:CF Villanovense - Ejido,ru,Сегунда В. Группа 4|:Вильяновенсе - Эхидо,,,,
31228909,PT2597:PR4183:PR52821:1522360800,en,Copa Nordeste|:Sampaio Correa - CS Alagoano,ru,Северо-восточный кубок|:Сампайо Корреа - Алагоано,,,,
31228192,PT2338:PR12166:PR44607:1522288800,en,Primera Division|:Deportivo Saprissa - AD UCR,ru,Примера дивизион|:Депортиво Саприсса - УКР,,,,
31232688,PT52:PR474:PR469:1522350300,en,MLB|:Baltimore Orioles - Minnesota Twins,ru,MLB|:Балтимор Ориолс - Миннесота Твинс,,,,
31225047,PT7:PR995:PR47:1522513800,en,Primera Division|:Las Palmas - Real Madrid,ru,Примера|:Лас-Пальмас - Реал Мадрид,,,,
31227790,PT2220:PR50961:PR46842:1522337400,en,Tercera|:La Baneza FC - CD La Virgen del Camino,ru,Терсера|:Ла-Баньеса - Вирхен-дель-Камино,,,,
31232683,PT52:PR481:PR10331:1522353900,en,MLB|:Oakland Athletics - Los Angeles Angels,ru,MLB|:Окленд Атлетикс - Лос-Анджелес Энджелс,,,,
31231478,PT4682:PU12598355:1522382400,en,Fishing. Ukrainian Fishing League|Specials. 2018. 1st stage:Weight of the largest fish in the 1st stage (kg),ru,Рыбалка. Украинская рыболовная лига|Разное. 2018. 1й этап:Вес самой крупной рыбы в 1м этапе (кг) ,,,,
31229490,PT3092:PR41983:PR3147:1522332000,en,Segunda B. Group 2|:Bilbao Athletic - Barakaldo CF,ru,Сегунда В. Группа 2|:Бильбао Атлетик - Баракальдо,,,,
31229760,PT3148:PU12168362:1530036000,en,FIFA World Cup 2018. Winner|Football. FIFA World Cup 2018. Group D:Croatia,ru,Чемпионат мира 2018. Победитель|Футбол. Группа D:Хорватия ,,,,
31227429,PT1102:PR62540:PR33527:1522290600,en,|Kofu:Thandi Karman Kaur - Wachaczyk Julia,ru,|Кофу:Тханди Карман-Каур - Вахачик Юлия,,,,
31225905,PT263:PR3218:PR31634:1522684800,en,Ekstraklasa|:Pogon Szczecin - Slask Wroclaw,ru,Ekstraklasa|:Погонь Щецин - Шлёнск Вроцлав,,,,
31225482,PT36:PR1763:PR1767:1522341000,en,KHL|:SKA - CSKA Moscow,ru,КХЛ|:СКА - ЦСКА,,,,
31225817,PT77:PR4475:PR1065:1522490400,en,FNL|:Dynamo SPb. - Shinnik,ru,ФНЛ|:Динамо СПб. - Шинник,,,,
31239892,PT2792:PR61584:PR128866:1522309500,en,|DAC:Team Liquid - Keen Gaming,ru,|DAC:Team Liquid - Keen Gaming,,,,
31224911,PT4:PR967:PR8666:1522262700,en,Premier League|:St Johnstone - Hamilton,ru,Премьер-Лига|:Сент-Джонстон - Гамильтон,,,,
31227827,PT2234:PR97324:PR38054:1522668600,en,Soccer Championship A|Liga 1:PS TNI - Madura United,ru,Чемпионат A|Лига 1:ПС ТНИ - Мадура Юнайтед,,,,
31225617,PT60:PR1318:PR988:1523124000,en,Ligue 1|:Guingamp - Troyes,ru,Лига 1|:Генгам - Труа,,,,
31229657,PT3148:PR71423:1531677600,en,FIFA World Cup 2018. Winner|Football. Outrights:Uruguay,ru,Чемпионат мира 2018. Победитель|Футбол. Итоги:Уругвай,,,,
31225706,PT66:PR21868:PR31369:1522432800,en,Ligue 2|:Paris FC - Gazelec Ajaccio,ru,Лига 2|:Париж ФК - Газелек Аяччо,,,,
31225856,PT128:PR37:PR29:1525892400,en,Italian Cup|:Juventus - AC Milan,ru,Кубок|:Ювентус - Милан,,,,
31225436,PT33:PR6456:PR4486:1522494000,en,Premier League|:Akhmat - SKA-Khabarovsk,ru,Премьер-Лига|:Ахмат - СКА-Хабаровск,,,,
31229711,PT3148:PU12132645:1530108000,en,FIFA World Cup 2018. Winner|Football. FIFA World Cup 2018. Group F:Germany,ru,Чемпионат мира 2018. Победитель|Футбол. Группа F:Германия ,,,,
31226118,PT402:PR540:PR7046:1522677600,en,League 2|:Coventry - Yeovil,ru,Лига 2|:Ковентри - Йовил,,,,
31226223,PT435:PR211:1529445600,en,NBA. Futures|:Philadelphia 76ers,ru,NBA. Итоги|:Филадельфия 76ерс,,,,
31226319,PT492:PR56403:1526151600,en,Eurovision|Entertaint. 2018. Lisbon. Final:Sweden,ru,Евровидение|2018. Лиссабон. Финал:Швеция,,,,
31229763,PT3148:PU12168388:1530036000,en,FIFA World Cup 2018. Winner|Football. FIFA World Cup 2018. Group D:Will score more goals in the group,ru,Чемпионат мира 2018. Победитель|Футбол. Группа D:Забьёт больше всех голов в группе ,,,,
31226421,PT573:PR1008:PR53:1522600200,en,Primera Division. Stats|:match stat Eibar - match stat Real Sociedad,ru,Примера дивизион. Статистика|:стат.матч Эйбар - стат.матч Реал Сосьедад,,,,
31227213,PT974:PR5973:PR5938:1529496000,en,World Cup|:Portugal - Morocco,ru,Чемпионат Мира|2018:Португалия - Марокко,,,,
31228548,PT2401:PR25432:PR3767:1522504800,en,League 2|:Cowdenbeath FC - Stenhousemuir,ru,Лига 2|:Кауденбит - Стенхаузмюир,,,,
31230624,PT3637:PR45389:PR2760:1522348200,en,Lega-Pro. Group A|:US Pontedera - Robur Siena,ru,Лига-Про. Группа А|:Понтедера - Робур Сиена,,,,
31225870,PT171:PR2042:PR2037:1522504800,en,Championship|:Inverness CT - Saint Mirren,ru,Чемпионшип|:Инвернесс - Ст. Миррен,,,,
31227659,PT2186:PR34271:PR32164:1522409700,en,Super League|:Tianjin Songjiang - Guangzhou Evergrande,ru,Супер-Лига|:Тяньцзинь Сунцзян - Гуанчжоу Эвергранд,,,,
31225868,PT171:PR2038:PR3263:1522504800,en,Championship|:Dunfermline Athletic - Queen of the South,ru,Чемпионшип|:Данфермлайн - Куин оф Саут,,,,
31228883,PT2584:PR51944:1527792000,en,European Champions Cup|Futures:Saracens(ENG),ru,Кубок Европейских Чемпионов|Итоги:Сарацинз(ENG),,,,
31226747,PT700:PR70016:1523012400,en,Formula 1. Futures|Motor Sports. Drivers Championship 2018:Carlos Sainz, Jr.,ru,Формула 1. Итоги|Авто-мотоспорт. Победитель сезона 2018:Карлос Сайнс мл.,,,,
31227678,PT2216:PR54336:PR52671:1522470600,en,South Australia|National Premier League:West Adelaide - South Adelaide Panthers,ru,Южная Австралия|Национальная Премьер-лига:Вест Аделаида - Сауз Аделаида Пантерс,,,,
31230862,PT4042:PR70470:PR57438:1526180400,en,UFC|:Vitor Belfort - Lyoto Machida,ru,UFC|:Витор Белфорт - Лиото Мачида,,,,
31227585,PT1151:PR11906:PR1173:1522408500,en,FNL|:Usti nad Labem - Ceske Budejovice,ru,ФНЛ|:Усти-над-Лабем - Ческе-Будейовице,,,,
31230640,PT3639:PR7620:PR1445:1522506600,en,Lega-Pro. Group B|:Sambenedettese - Ravenna,ru,Лига-Про. Группа B|:Самбенедеттезе - Равенна,,,,
31230856,PT4042:PR88687:PR69414:1523151000,en,UFC|:Karolina Kowalkiewicz - Felice Herrig,ru,UFC|:Каролина Ковалькевич - Фелис Херриг,,,,
31229741,PT3148:PU12205649:1530208800,en,FIFA World Cup 2018. Winner|Football. FIFA World Cup 2018. Group G:Will miss more goals in the group,ru,Чемпионат мира 2018. Победитель|Футбол. Группа G:Пропустит больше всех голов в группе ,,,,
31226222,PT435:PR358:1529445600,en,NBA. Futures|:Miami Heat,ru,NBA. Итоги|:Майами Хит,,,,
31226594,PT604:PR10:PR561:1522513800,en,Premier League. Stats|:match stat Everton - match stat Man City,ru,Премьер-Лига. Статистика|:стат.матч Эвертон - стат.матч Манчестер Сити,,,,
31228201,PT2341:PR36045:PR45536:1522504800,en,Ryman League|Premier Division:Hendon - Metropolitan Police,ru,Райман Лига|Премьер-дивизион:Хендон - Метрополитэн Полис,,,,
31230827,PT4013:PR196:PR592:1522278060,en,NBA. Players|:Orlando Magic - Brooklyn Nets,ru,NBA. Игроки|:Орландо Мэджик - Бруклин Нетс,,,,
31229830,PT3154:PR71593:1526821200,en,Serie A. Futures|Football:Sassuolo,ru,Серия А. Итоги|Футбол. А 2017/18:Сассуоло,ru,сезон 2017/18,,
31225933,PT348:PR4985:PR4727:1522434600,en,Premier Division|:Derry City - St Patricks,ru,Премьер-Дивизион|:Дерри Сити - Сент-Патрикс,,,,
31227731,PT2220:PR56967:PR66653:1522335600,en,Tercera|:Cebrerena - CD Burgos Promesas,ru,Терсера|:Себреренья - Бургос Промесас,,,,
31227946,PT2295:PR19126:PR45432:1522338300,en,Regionalliga|Nord:Luneburg - Eintracht Braunschweig II,ru,Региональная лига|Север:Люнебург - Айнтрахт Брауншвейг-2,,,,
31229872,PT3156:PR122771:1526745600,en,Premier League. Futures|Football. League 2017/2018:Veres Rivne,ru,Премьер-лига. Итоги|Футбол. Премьер-лига 2017/2018:Верес,,,,
31226106,PT402:PR7046:PR7641:1522418400,en,League 2|:Yeovil - Forest Green Rovers,ru,Лига 2|:Йовил - Форест Грин,,,,
31238476,PT2872:PR65779:PR80658:1522278000,en,OHL|Hockey:Ottawa 67's - Hamilton Bulldogs,ru,OHL|:Оттава 67 - Гамильтон Бульдогс,,,,
31230030,PT3182:PR71841:1527703200,en,Super League. Futures|Football. League 2017/18:Fenerbahce,ru,Супер-Лига. Итоги|Футбол. Суперлига 2017/18:Фенербахче,,,,
31230627,PT3637:PR92133:PR3703:1522413000,en,Lega-Pro. Group A|:Arzachena - Prato,ru,Лига-Про. Группа А|:Арзакена - Прато,,,,
31228886,PT2584:PR50911:1527792000,en,European Champions Cup|Futures:ASM Clermont Auvergne(FRA),ru,Кубок Европейских Чемпионов|Итоги:Клермон-Овернь(FRA),,,,
31229199,PT2873:PR65685:PR54096:1522288800,en,WHL|Hockey:Spokane Chiefs - Portland Winterhawks,ru,WHL|:Спокан Чифс - Портленд Винтер Хоукс,,,,
31229353,PT2938:PR88906:PR7621:1522328400,en,Serie D|:ASD Bustese Roncalli - Pro Patria,ru,Серия D|:Бустезе - Про Патрия,,,,
31226574,PT604:PR541:PR534:1522504800,en,Premier League. Stats|:match stat West Ham - match stat Southampton,ru,Премьер-Лига. Статистика|:стат.матч Вест Хэм - стат.матч Саутгемптон,,,,
31226657,PT658:PR31004:PR30902:1522341000,en,Liga Leumit|:Hapoel Katamon Jerusalem - Hapoel Nazareth Illit,ru,Национальная лига|:Хапоэль Катамон Иерусалим - Хапоэль Назарет Иллит,,,,
31227900,PT2283:PR76280:PR41323:1522476000,en,Challengers League|:Seoul E-Land - Bucheon 1995,ru,Челленджерс лига|:Сеул Е-Ленд - Пучхон 1995,,,,
31230725,PT3903:PR26218-PR12794:PR15691-PR8120:1522262400,en,Doubles|Miami:Johnson Steve/Querrey Sam - Cabal Juan Sebastian/Farah Robert,ru,Пары|Майами:Джонсон Стив/Куэрри Сэм - Кабал Хуан-Себастиан/Фара Роберт,,,,
31226607,PT604:PR8:PR12:1522594800,en,Premier League. Stats|:match stat Chelsea - match stat Tottenham,ru,Премьер-Лига. Статистика|:стат.матч Челси - стат.матч Тоттенхэм,,,,
31231256,PT4371:PR83800:1529445600,en,NBA. Rookie of the Year|:Bogdan Bogdanovic,ru,NBA. Новичок года|:Богдан Богданович,,,,
31225057,PT7:PR47:PR60:1523196900,en,Primera Division|:Real Madrid - Atletico Madrid,ru,Примера|:Реал Мадрид - Атлетико Мадрид,,,,
